#Sample description: chromixs
#Sample: chromixs  c= 0 mg/ml  Code: chromixs
 2.949270e-001 -2.094426e-004  1.723118e-004
 2.950576e-001  1.464724e-004  1.687228e-004
 2.951883e-001 -2.039150e-005  1.718234e-004
 2.953189e-001  4.876395e-004  1.712559e-004
 2.954496e-001  3.227611e-004  1.711174e-004
 2.955802e-001  9.217491e-005  1.728632e-004
 2.957109e-001  9.686172e-005  1.688126e-004
 2.958415e-001  5.844315e-004  1.729005e-004
 2.959722e-001 -2.099468e-006  1.719888e-004
 2.961028e-001  3.875622e-005  1.704353e-004
 2.962335e-001  1.751988e-004  1.725766e-004
 2.963641e-001  1.920395e-004  1.714239e-004
 2.964947e-001  2.051890e-004  1.721449e-004
 2.966254e-001 -1.260854e-004  1.741356e-004
 2.967560e-001 -1.001583e-004  1.696176e-004
 2.968867e-001  3.027243e-004  1.747274e-004
 2.970173e-001  9.204423e-005  1.719815e-004
 2.971480e-001 -1.501736e-004  1.728293e-004
 2.972786e-001  3.915172e-004  1.762259e-004
 2.974093e-001 -1.216950e-005  1.718821e-004
 2.975399e-001 -1.886925e-005  1.746103e-004
 2.976706e-001  1.268853e-004  1.750462e-004
 2.978012e-001  8.707106e-006  1.738117e-004
 2.979319e-001 -1.327476e-004  1.767366e-004
 2.980625e-001  1.363193e-004  1.742305e-004
 2.981932e-001 -5.154134e-005  1.755678e-004
 2.983238e-001  3.382405e-004  1.787514e-004
 2.984544e-001  2.915573e-004  1.733698e-004
 2.985851e-001 -7.192751e-005  1.780483e-004
 2.987157e-001 -5.177211e-006  1.759785e-004
 2.988464e-001 -5.692655e-005  1.770821e-004
 2.989770e-001  2.598649e-004  1.787428e-004
 2.991077e-001  1.651669e-004  1.760614e-004
 2.992383e-001  2.154289e-004  1.792173e-004
 2.993690e-001 -4.061511e-005  1.786804e-004
 2.994996e-001  8.377439e-005  1.766724e-004
 2.996303e-001 -9.738452e-005  1.800955e-004
 2.997609e-001  5.492325e-005  1.780647e-004
 2.998916e-001  4.555323e-004  1.801421e-004
 3.000222e-001  3.611735e-004  1.829799e-004
 3.001528e-001  1.590070e-004  1.772214e-004
 3.002835e-001  2.679562e-005  1.821164e-004
 3.004141e-001  3.589947e-004  1.790182e-004
 3.005448e-001  3.810420e-004  1.821243e-004
 3.006754e-001 -7.443370e-005  1.826183e-004
 3.008061e-001  4.368668e-005  1.790868e-004
 3.009367e-001  2.061084e-005  1.825495e-004
 3.010674e-001  2.079621e-004  1.828712e-004
 3.011980e-001  8.710992e-005  1.812951e-004
 3.013287e-001  2.864777e-004  1.851201e-004
 3.014593e-001  8.839831e-005  1.810781e-004
 3.015900e-001  2.968398e-004  1.843060e-004
 3.017206e-001 -1.108018e-004  1.867959e-004
 3.018513e-001  1.405462e-004  1.806457e-004
 3.019819e-001 -4.621215e-005  1.854179e-004
 3.021125e-001  6.655562e-005  1.836542e-004
 3.022432e-001  1.787470e-004  1.852994e-004
 3.023738e-001  1.690621e-004  1.870548e-004
 3.025045e-001  1.355804e-004  1.838675e-004
 3.026351e-001  3.339913e-006  1.862999e-004
 3.027658e-001  2.803301e-005  1.865964e-004
 3.028964e-001 -1.138410e-005  1.846586e-004
 3.030271e-001  3.408690e-004  1.901560e-004
 3.031577e-001  1.596798e-004  1.855281e-004
 3.032884e-001  3.212859e-004  1.887491e-004
 3.034190e-001  9.935343e-005  1.905486e-004
 3.035497e-001  1.520020e-004  1.851183e-004
 3.036803e-001  3.551301e-004  1.911930e-004
 3.038109e-001  3.611745e-004  1.882336e-004
 3.039416e-001  7.998661e-005  1.894285e-004
 3.040722e-001  8.301191e-005  1.917730e-004
 3.042029e-001  2.388988e-004  1.877527e-004
 3.043335e-001  4.528453e-004  1.927182e-004
 3.044642e-001 -1.511583e-004  1.903587e-004
 3.045948e-001 -2.242531e-004  1.886680e-004
 3.047255e-001  3.289225e-004  1.950289e-004
 3.048561e-001  5.210588e-005  1.886615e-004
 3.049868e-001  9.782250e-005  1.937260e-004
 3.051174e-001 -1.348973e-004  1.943193e-004
 3.052480e-001  2.342279e-004  1.897835e-004
 3.053787e-001  1.957128e-004  1.946042e-004
 3.055094e-001  2.594988e-004  1.931514e-004
 3.056400e-001  4.464215e-005  1.942979e-004
 3.057706e-001  3.237214e-004  1.974829e-004
 3.059013e-001 -1.920997e-004  1.914526e-004
 3.060319e-001  6.709177e-004  1.974987e-004
 3.061626e-001  4.430939e-004  1.953277e-004
 3.062932e-001  2.240954e-004  1.952999e-004
 3.064239e-001  3.154878e-004  1.987339e-004
 3.065545e-001  3.779109e-004  1.947077e-004
 3.066852e-001  2.161315e-004  1.980629e-004
 3.068158e-001  2.065794e-004  2.001669e-004
 3.069465e-001  3.802228e-004  1.952613e-004
 3.070771e-001  2.084644e-004  2.000932e-004
 3.072078e-001  3.626368e-004  1.976259e-004
 3.073384e-001  3.276773e-004  1.995223e-004
 3.074690e-001  1.409174e-004  2.020818e-004
 3.075997e-001 -1.045831e-005  1.954628e-004
 3.077303e-001 -1.046648e-004  2.016918e-004
 3.078610e-001  2.757592e-004  2.003236e-004
 3.079916e-001  1.818774e-004  2.002950e-004
 3.081223e-001 -1.897956e-004  2.033405e-004
 3.082529e-001  8.841898e-005  1.993750e-004
 3.083836e-001  3.085138e-004  2.035329e-004
 3.085142e-001  6.362469e-004  2.050866e-004
 3.086449e-001  1.686072e-004  1.998363e-004
 3.087755e-001  4.350089e-004  2.068362e-004
 3.089061e-001  9.616776e-005  2.017826e-004
 3.090368e-001  4.500807e-004  2.048425e-004
 3.091675e-001  5.284888e-004  2.087583e-004
 3.092981e-001  6.436375e-005  2.015630e-004
 3.094287e-001  2.964135e-004  2.087160e-004
 3.095594e-001  3.654776e-004  2.054475e-004
 3.096900e-001  1.410169e-004  2.048319e-004
 3.098207e-001 -1.047604e-004  2.100217e-004
 3.099513e-001  1.298197e-004  2.036664e-004
 3.100820e-001 -3.074094e-005  2.080667e-004
 3.102126e-001  8.225589e-005  2.096599e-004
 3.103433e-001  2.503311e-004  2.064459e-004
 3.104739e-001  5.037908e-004  2.116223e-004
 3.106046e-001  3.800097e-004  2.077096e-004
 3.107352e-001  1.032513e-004  2.113596e-004
 3.108659e-001 -3.825233e-005  2.129906e-004
 3.109965e-001 -2.282712e-004  2.052236e-004
 3.111271e-001 -2.111364e-004  2.124591e-004
 3.112578e-001 -1.259827e-004  2.090288e-004
 3.113884e-001  1.857662e-004  2.130478e-004
 3.115191e-001  3.495723e-004  2.155737e-004
 3.116497e-001  3.549623e-005  2.094069e-004
 3.117804e-001  2.568825e-004  2.153164e-004
 3.119110e-001  1.270578e-004  2.153946e-004
 3.120417e-001  4.457026e-004  2.131014e-004
 3.121723e-001  5.220975e-004  2.189046e-004
 3.123030e-001  1.090006e-005  2.131430e-004
 3.124336e-001  4.861212e-004  2.167067e-004
 3.125642e-001  2.855071e-004  2.209566e-004
 3.126949e-001  5.318993e-004  2.122739e-004
 3.128256e-001 -8.254300e-005  2.191845e-004
 3.129562e-001  1.597473e-006  2.156555e-004
 3.130868e-001  8.260739e-004  2.196187e-004
 3.132175e-001  3.986484e-004  2.241409e-004
 3.133481e-001  2.592626e-004  2.151150e-004
 3.134788e-001 -1.207765e-004  2.205466e-004
 3.136094e-001  6.444447e-005  2.211618e-004
 3.137401e-001  9.199809e-005  2.186706e-004
 3.138707e-001 -2.002808e-005  2.233811e-004
 3.140014e-001  1.188804e-004  2.182693e-004
 3.141320e-001  6.406722e-005  2.245067e-004
 3.142627e-001 -2.633447e-004  2.259950e-004
 3.143933e-001  6.394039e-005  2.178273e-004
 3.145240e-001  3.889182e-004  2.277344e-004
 3.146546e-001 -4.833035e-005  2.217038e-004
 3.147852e-001  7.556464e-005  2.262345e-004
 3.149159e-001 -1.348102e-004  2.284669e-004
 3.150465e-001  2.298725e-004  2.210746e-004
 3.151772e-001  1.940338e-005  2.289716e-004
 3.153078e-001  6.945849e-005  2.260321e-004
 3.154385e-001 -3.722209e-007  2.256882e-004
 3.155691e-001  3.726495e-004  2.329638e-004
 3.156998e-001  3.013998e-004  2.257009e-004
 3.158304e-001 -1.174417e-005  2.304243e-004
 3.159611e-001  2.406900e-004  2.365469e-004
 3.160917e-001  2.440816e-004  2.244561e-004
 3.162223e-001  1.657866e-004  2.336496e-004
 3.163530e-001  1.842964e-004  2.298255e-004
 3.164836e-001 -3.568239e-005  2.321102e-004
 3.166143e-001 -2.937777e-004  2.368902e-004
 3.167449e-001  6.880093e-005  2.276343e-004
 3.168756e-001  2.201767e-004  2.369236e-004
 3.170062e-001 -9.573300e-005  2.346933e-004
 3.171369e-001  4.334224e-006  2.336974e-004
 3.172675e-001  1.118328e-004  2.410593e-004
 3.173982e-001  2.901621e-004  2.317517e-004
 3.175288e-001  3.228396e-004  2.401854e-004
 3.176595e-001  1.213372e-004  2.400372e-004
 3.177901e-001  5.258638e-004  2.347703e-004
 3.179208e-001  2.627302e-004  2.449633e-004
 3.180514e-001  6.460948e-005  2.375311e-004
 3.181820e-001  3.777184e-004  2.427351e-004
 3.183127e-001  1.633373e-005  2.463598e-004
 3.184433e-001  1.508770e-004  2.360566e-004
 3.185740e-001  8.061095e-005  2.458837e-004
 3.187046e-001  1.900653e-004  2.420260e-004
 3.188353e-001  3.150787e-004  2.439661e-004
 3.189659e-001  1.203448e-004  2.494944e-004
 3.190966e-001 -3.433670e-005  2.393762e-004
 3.192272e-001  1.385499e-004  2.484444e-004
 3.193579e-001  1.045753e-004  2.517795e-004
 3.194885e-001  3.565812e-004  2.431962e-004
 3.196192e-001  5.026621e-004  2.514998e-004
 3.197498e-001  3.080536e-004  2.468482e-004
 3.198804e-001 -1.304083e-004  2.502054e-004
 3.200111e-001  2.348383e-004  2.588711e-004
 3.201417e-001 -8.446669e-005  2.430745e-004
 3.202724e-001 -1.827058e-005  2.555781e-004
 3.204030e-001 -1.332079e-004  2.522170e-004
 3.205337e-001  2.688644e-004  2.504675e-004
 3.206643e-001  2.660259e-004  2.609457e-004
 3.207950e-001  5.059293e-004  2.492351e-004
 3.209256e-001  6.609975e-005  2.585416e-004
 3.210563e-001  8.606708e-005  2.577141e-004
 3.211869e-001 -2.064925e-004  2.511549e-004
 3.213176e-001 -2.528551e-004  2.631259e-004
 3.214482e-001 -3.800187e-005  2.514115e-004
 3.215789e-001  4.708309e-004  2.640536e-004
 3.217095e-001  6.633718e-004  2.689760e-004
 3.218401e-001  6.338716e-004  2.534167e-004
 3.219708e-001 -6.890555e-005  2.670828e-004
 3.221014e-001 -1.096979e-004  2.572998e-004
 3.222321e-001 -1.329350e-004  2.640781e-004
 3.223627e-001  3.762696e-004  2.729651e-004
 3.224934e-001  1.918546e-004  2.562962e-004
 3.226240e-001  4.257532e-004  2.724069e-004
 3.227547e-001 -1.653797e-004  2.646295e-004
 3.228853e-001  1.569181e-005  2.653525e-004
 3.230160e-001 -2.041590e-005  2.749543e-004
 3.231466e-001  2.507708e-004  2.648943e-004
 3.232773e-001  1.182573e-004  2.734666e-004
 3.234079e-001  1.852262e-004  2.771876e-004
 3.235385e-001  1.124582e-004  2.649948e-004
 3.236692e-001  1.772380e-004  2.775961e-004
 3.237998e-001 -4.031702e-004  2.683215e-004
 3.239305e-001 -1.804665e-004  2.764864e-004
 3.240611e-001  1.237634e-004  2.799630e-004
 3.241918e-001  1.009505e-004  2.727343e-004
 3.243224e-001  1.359804e-004  2.794604e-004
 3.244531e-001 -1.984425e-004  2.775672e-004
 3.245837e-001  1.998492e-004  2.823232e-004
 3.247144e-001  4.121814e-004  2.867780e-004
 3.248450e-001  4.547277e-004  2.770626e-004
 3.249757e-001  1.913986e-004  2.854419e-004
 3.251063e-001  4.723235e-005  2.899121e-004
 3.252370e-001 -2.698616e-004  2.770929e-004
 3.253676e-001 -1.439811e-004  2.893354e-004
 3.254982e-001 -5.231035e-006  2.841701e-004
 3.256289e-001 -2.934610e-004  2.881603e-004
 3.257595e-001 -2.860626e-004  2.937909e-004
 3.258902e-001  1.360008e-004  2.840779e-004
 3.260208e-001 -1.260693e-005  2.952710e-004
 3.261515e-001 -5.331206e-006  2.931159e-004
 3.262821e-001 -2.610126e-004  2.900533e-004
 3.264128e-001  1.385658e-004  2.991165e-004
 3.265434e-001 -2.858010e-004  2.930084e-004
 3.266741e-001  1.807639e-004  2.989968e-004
 3.268047e-001 -4.325060e-005  3.019365e-004
 3.269354e-001  2.808941e-005  2.944001e-004
 3.270660e-001 -4.450825e-004  3.013705e-004
 3.271966e-001  5.039221e-005  3.032221e-004
 3.273273e-001 -5.994195e-005  3.013375e-004
 3.274579e-001  4.615729e-004  3.075021e-004
 3.275886e-001  1.134702e-004  3.034505e-004
 3.277192e-001 -4.776418e-005  3.076065e-004
 3.278499e-001  1.473725e-004  3.110455e-004
 3.279805e-001 -3.427817e-004  3.071661e-004
 3.281112e-001  7.953103e-005  3.138763e-004
 3.282418e-001  3.433465e-004  3.122804e-004
 3.283725e-001 -3.084079e-004  3.131314e-004
 3.285031e-001  2.359844e-004  3.184076e-004
 3.286338e-001  4.516813e-004  3.153210e-004
 3.287644e-001  2.232751e-004  3.197362e-004
 3.288951e-001  3.575738e-004  3.232245e-004
 3.290257e-001  6.235842e-004  3.212051e-004
 3.291563e-001  3.267707e-004  3.250391e-004
 3.292870e-001 -1.413559e-004  3.229809e-004
 3.294176e-001  2.772691e-004  3.262648e-004
 3.295483e-001  6.596970e-004  3.348553e-004
 3.296789e-001 -1.316893e-005  3.247310e-004
 3.298096e-001 -4.085490e-004  3.312033e-004
 3.299402e-001 -4.028225e-004  3.325209e-004
 3.300709e-001  1.866170e-004  3.327273e-004
 3.302015e-001  6.240400e-004  3.398880e-004
 3.303322e-001  4.450348e-004  3.389725e-004
 3.304628e-001  1.613389e-004  3.391408e-004
 3.305935e-001  1.935356e-004  3.431522e-004
 3.307241e-001  5.591126e-004  3.436589e-004
 3.308547e-001  8.119626e-004  3.454411e-004
 3.309854e-001 -1.841942e-005  3.524138e-004
 3.311160e-001  5.711636e-004  3.447848e-004
 3.312467e-001 -1.562486e-004  3.483221e-004
 3.313773e-001  2.323091e-004  3.565873e-004
 3.315080e-001  3.457807e-004  3.518427e-004
 3.316386e-001  3.351221e-004  3.575449e-004
 3.317693e-001  6.830733e-004  3.598267e-004
 3.318999e-001  4.788744e-004  3.608369e-004
 3.320306e-001  3.815050e-004  3.653479e-004
 3.321612e-001  3.578027e-004  3.643650e-004
 3.322919e-001  6.081150e-004  3.695193e-004
 3.324225e-001 -5.200283e-004  3.694798e-004
 3.325532e-001  2.523319e-004  3.700149e-004
 3.326838e-001 -9.319954e-005  3.729359e-004
 3.328144e-001  1.720032e-004  3.795789e-004
 3.329451e-001  6.048739e-004  3.779532e-004
 3.330757e-001 -2.527708e-005  3.799811e-004
 3.332064e-001 -3.264795e-004  3.855129e-004
 3.333370e-001 -2.629519e-004  3.797625e-004
 3.334677e-001  2.814007e-005  3.923301e-004
 3.335983e-001  7.646261e-004  3.935060e-004
 3.337290e-001  5.418018e-004  3.944406e-004
 3.338596e-001 -1.853772e-005  3.958618e-004
 3.339903e-001 -4.442132e-004  3.965542e-004
 3.341209e-001  5.413877e-005  3.987342e-004
 3.342516e-001  7.897627e-004  4.119166e-004
 3.343822e-001  4.878586e-005  4.083491e-004
 3.345128e-001  2.025869e-004  4.103970e-004
 3.346435e-001 -1.991856e-004  4.141192e-004
 3.347741e-001  5.418757e-004  4.174977e-004
 3.349048e-001  9.658452e-004  4.245748e-004
 3.350354e-001  2.840210e-004  4.304129e-004
 3.351661e-001 -7.959569e-005  4.254970e-004
 3.352967e-001  2.853412e-004  4.285612e-004
 3.354274e-001 -6.383888e-004  4.341580e-004
 3.355580e-001  6.739979e-004  4.402729e-004
 3.356887e-001  2.348143e-004  4.393755e-004
 3.358193e-001  2.222843e-004  4.508848e-004
 3.359500e-001 -1.196020e-004  4.429446e-004
 3.360806e-001  1.504306e-004  4.568481e-004
 3.362113e-001  8.098116e-004  4.582537e-004
 3.363419e-001 -1.736111e-004  4.656762e-004
 3.364725e-001  1.427135e-006  4.645518e-004
 3.366032e-001  1.367134e-004  4.706304e-004
 3.367338e-001 -3.121327e-004  4.717780e-004
 3.368645e-001 -3.108354e-004  4.774500e-004
 3.369951e-001  2.317189e-004  4.894806e-004
 3.371258e-001 -1.338576e-003  4.820669e-004
 3.372564e-001  1.357945e-003  5.038841e-004
 3.373871e-001  5.444810e-004  5.027258e-004
 3.375177e-001 -1.399206e-004  4.997350e-004
 3.376484e-001 -1.118700e-004  5.215005e-004
 3.377790e-001 -3.098273e-004  5.088383e-004
 3.379097e-001  6.272873e-004  5.285775e-004
 3.380403e-001  5.357898e-004  5.309854e-004
 3.381710e-001 -1.171685e-004  5.385839e-004
 3.383016e-001  8.270698e-005  5.461233e-004
 3.384322e-001  8.179436e-005  5.566029e-004
 3.385629e-001 -9.145945e-005  5.530247e-004
 3.386935e-001  3.214229e-004  5.725605e-004
 3.388242e-001  1.866936e-004  5.742667e-004
 3.389548e-001  9.924661e-004  6.052619e-004
 3.390855e-001 -3.442958e-004  5.820338e-004
 3.392161e-001 -4.698044e-004  6.086094e-004
 3.393468e-001 -2.196257e-004  5.984359e-004
 3.394774e-001  6.116148e-004  6.231417e-004
 3.396081e-001 -1.519317e-003  6.350167e-004
 3.397387e-001 -1.694356e-004  6.384805e-004
 3.398694e-001 -3.028313e-004  6.534328e-004
 3.400000e-001  1.078313e-004  6.809943e-004
#range-from: 1
#range-to: 2569
#data-frames-directory: C:/Users/frina/Desktop/Manual Processing/50 mM Na2SO4/RAD51BRC4
#parent-buffer-frame-index-first: 1
#parent-buffer-frame-index-last: 265
#parent-buffer-frames: b21-437570_00000.dat b21-437570_00001.dat b21-437570_00002.dat b21-437570_00003.dat b21-437570_00004.dat b21-437570_00005.dat b21-437570_00006.dat b21-437570_00007.dat b21-437570_00008.dat b21-437570_00009.dat b21-437570_00010.dat b21-437570_00011.dat b21-437570_00012.dat b21-437570_00013.dat b21-437570_00014.dat b21-437570_00015.dat b21-437570_00016.dat b21-437570_00017.dat b21-437570_00018.dat b21-437570_00019.dat b21-437570_00020.dat b21-437570_00021.dat b21-437570_00022.dat b21-437570_00023.dat b21-437570_00024.dat b21-437570_00025.dat b21-437570_00026.dat b21-437570_00027.dat b21-437570_00028.dat b21-437570_00029.dat b21-437570_00030.dat b21-437570_00031.dat b21-437570_00032.dat b21-437570_00033.dat b21-437570_00034.dat b21-437570_00035.dat b21-437570_00036.dat b21-437570_00037.dat b21-437570_00038.dat b21-437570_00039.dat b21-437570_00040.dat b21-437570_00041.dat b21-437570_00042.dat b21-437570_00043.dat b21-437570_00044.dat b21-437570_00045.dat b21-437570_00046.dat b21-437570_00047.dat b21-437570_00048.dat b21-437570_00049.dat b21-437570_00050.dat b21-437570_00051.dat b21-437570_00052.dat b21-437570_00053.dat b21-437570_00054.dat b21-437570_00055.dat b21-437570_00056.dat b21-437570_00057.dat b21-437570_00058.dat b21-437570_00059.dat b21-437570_00060.dat b21-437570_00061.dat b21-437570_00062.dat b21-437570_00063.dat b21-437570_00064.dat b21-437570_00065.dat b21-437570_00066.dat b21-437570_00067.dat b21-437570_00068.dat b21-437570_00069.dat b21-437570_00070.dat b21-437570_00071.dat b21-437570_00072.dat b21-437570_00073.dat b21-437570_00074.dat b21-437570_00075.dat b21-437570_00076.dat b21-437570_00077.dat b21-437570_00078.dat b21-437570_00079.dat b21-437570_00080.dat b21-437570_00081.dat b21-437570_00082.dat b21-437570_00083.dat b21-437570_00084.dat b21-437570_00085.dat b21-437570_00086.dat b21-437570_00087.dat b21-437570_00088.dat b21-437570_00089.dat b21-437570_00090.dat b21-437570_00091.dat b21-437570_00092.dat b21-437570_00093.dat b21-437570_00094.dat b21-437570_00095.dat b21-437570_00096.dat b21-437570_00097.dat b21-437570_00098.dat b21-437570_00099.dat b21-437570_00100.dat b21-437570_00101.dat b21-437570_00102.dat b21-437570_00103.dat b21-437570_00104.dat b21-437570_00105.dat b21-437570_00106.dat b21-437570_00107.dat b21-437570_00108.dat b21-437570_00109.dat b21-437570_00110.dat b21-437570_00111.dat b21-437570_00112.dat b21-437570_00113.dat b21-437570_00114.dat b21-437570_00115.dat b21-437570_00116.dat b21-437570_00117.dat b21-437570_00118.dat b21-437570_00119.dat b21-437570_00120.dat b21-437570_00121.dat b21-437570_00122.dat b21-437570_00123.dat b21-437570_00124.dat b21-437570_00125.dat b21-437570_00126.dat b21-437570_00127.dat b21-437570_00128.dat b21-437570_00129.dat b21-437570_00130.dat b21-437570_00131.dat b21-437570_00132.dat b21-437570_00133.dat b21-437570_00134.dat b21-437570_00135.dat b21-437570_00136.dat b21-437570_00137.dat b21-437570_00138.dat b21-437570_00139.dat b21-437570_00140.dat b21-437570_00141.dat b21-437570_00142.dat b21-437570_00143.dat b21-437570_00144.dat b21-437570_00145.dat b21-437570_00146.dat b21-437570_00147.dat b21-437570_00148.dat b21-437570_00149.dat b21-437570_00150.dat b21-437570_00151.dat b21-437570_00152.dat b21-437570_00153.dat b21-437570_00154.dat b21-437570_00155.dat b21-437570_00156.dat b21-437570_00157.dat b21-437570_00158.dat b21-437570_00159.dat b21-437570_00160.dat b21-437570_00161.dat b21-437570_00162.dat b21-437570_00163.dat b21-437570_00164.dat b21-437570_00165.dat b21-437570_00166.dat b21-437570_00167.dat b21-437570_00168.dat b21-437570_00169.dat b21-437570_00170.dat b21-437570_00171.dat b21-437570_00172.dat b21-437570_00173.dat b21-437570_00174.dat b21-437570_00175.dat b21-437570_00176.dat b21-437570_00177.dat b21-437570_00178.dat b21-437570_00179.dat b21-437570_00180.dat b21-437570_00181.dat b21-437570_00182.dat b21-437570_00183.dat b21-437570_00184.dat b21-437570_00185.dat b21-437570_00186.dat b21-437570_00187.dat b21-437570_00188.dat b21-437570_00189.dat b21-437570_00190.dat b21-437570_00191.dat b21-437570_00192.dat b21-437570_00193.dat b21-437570_00194.dat b21-437570_00195.dat b21-437570_00196.dat b21-437570_00197.dat b21-437570_00198.dat b21-437570_00199.dat b21-437570_00200.dat b21-437570_00201.dat b21-437570_00202.dat b21-437570_00203.dat b21-437570_00204.dat b21-437570_00205.dat b21-437570_00206.dat b21-437570_00207.dat b21-437570_00208.dat b21-437570_00209.dat b21-437570_00210.dat b21-437570_00211.dat b21-437570_00212.dat b21-437570_00213.dat b21-437570_00214.dat b21-437570_00215.dat b21-437570_00216.dat b21-437570_00217.dat b21-437570_00218.dat b21-437570_00219.dat b21-437570_00220.dat b21-437570_00221.dat b21-437570_00222.dat b21-437570_00223.dat b21-437570_00224.dat b21-437570_00225.dat b21-437570_00226.dat b21-437570_00227.dat b21-437570_00228.dat b21-437570_00229.dat b21-437570_00230.dat b21-437570_00231.dat b21-437570_00232.dat b21-437570_00233.dat b21-437570_00234.dat b21-437570_00235.dat b21-437570_00236.dat b21-437570_00237.dat b21-437570_00238.dat b21-437570_00239.dat b21-437570_00240.dat b21-437570_00241.dat b21-437570_00242.dat b21-437570_00243.dat b21-437570_00244.dat b21-437570_00245.dat b21-437570_00246.dat b21-437570_00247.dat b21-437570_00248.dat b21-437570_00249.dat b21-437570_00250.dat b21-437570_00251.dat b21-437570_00252.dat b21-437570_00253.dat b21-437570_00254.dat b21-437570_00255.dat b21-437570_00256.dat b21-437570_00257.dat b21-437570_00258.dat b21-437570_00259.dat b21-437570_00260.dat b21-437570_00261.dat b21-437570_00262.dat b21-437570_00263.dat b21-437570_00264.dat
#parent-sample-frame-index-first: 498
#parent-sample-frame-index-last: 526
#parent-sample-frames: b21-437570_00497.dat b21-437570_00498.dat b21-437570_00499.dat b21-437570_00500.dat b21-437570_00501.dat b21-437570_00502.dat b21-437570_00503.dat b21-437570_00504.dat b21-437570_00505.dat b21-437570_00506.dat b21-437570_00507.dat b21-437570_00508.dat b21-437570_00509.dat b21-437570_00510.dat b21-437570_00511.dat b21-437570_00512.dat b21-437570_00513.dat b21-437570_00514.dat b21-437570_00515.dat b21-437570_00516.dat b21-437570_00517.dat b21-437570_00518.dat b21-437570_00519.dat b21-437570_00520.dat b21-437570_00521.dat b21-437570_00522.dat b21-437570_00523.dat b21-437570_00524.dat b21-437570_00525.dat
